title_id,replication_count,nodes
tt3494082,3,"node_7,node_8,node_9"
tt2831906,3,"node_7,node_8,node_9"
tt8190856,3,"node_7,node_8,node_9"
tt26456172,3,"node_7,node_8,node_9"
tt4743104,3,"node_7,node_8,node_9"
tt5963836,3,"node_7,node_8,node_9"
tt22016274,3,"node_7,node_8,node_9"
tt0880814,3,"node_7,node_8,node_9"
tt43689884,3,"node_7,node_8,node_9"
tt2729790,3,"node_7,node_8,node_9"
tt10931696,3,"node_7,node_8,node_9"
tt1580135,3,"node_7,node_8,node_9"
tt0077834,3,"node_7,node_8,node_9"
tt2378341,3,"node_7,node_8,node_9"
tt19869688,3,"node_7,node_8,node_9"
tt13195538,3,"node_7,node_8,node_9"
tt36456267,3,"node_7,node_8,node_9"
tt10613778,3,"node_7,node_8,node_9"
tt7088888,3,"node_7,node_8,node_9"
tt21819574,3,"node_7,node_8,node_9"
tt8976486,3,"node_7,node_8,node_9"
tt31769679,3,"node_7,node_8,node_9"
tt35679148,3,"node_7,node_8,node_9"
tt3605294,3,"node_7,node_8,node_9"
tt13790586,3,"node_7,node_8,node_9"
tt29330266,3,"node_7,node_8,node_9"
tt2541386,3,"node_7,node_8,node_9"
tt2171075,3,"node_7,node_8,node_9"
tt32793125,3,"node_7,node_8,node_9"
tt1087635,3,"node_7,node_8,node_9"
tt7596346,3,"node_7,node_8,node_9"
tt1902406,3,"node_7,node_8,node_9"
tt20228386,3,"node_7,node_8,node_9"
tt40396508,3,"node_7,node_8,node_9"
tt22188990,3,"node_7,node_8,node_9"
tt1177815,3,"node_7,node_8,node_9"
tt15645148,3,"node_7,node_8,node_9"
tt15623216,3,"node_7,node_8,node_9"
tt27431017,3,"node_7,node_8,node_9"
tt36708707,3,"node_7,node_8,node_9"
tt2949058,3,"node_7,node_8,node_9"
tt10007710,3,"node_7,node_8,node_9"
tt14003140,3,"node_7,node_8,node_9"
tt27513488,3,"node_7,node_8,node_9"
tt21077264,3,"node_7,node_8,node_9"
tt30416554,3,"node_7,node_8,node_9"
tt31935899,3,"node_7,node_8,node_9"
tt15870874,3,"node_7,node_8,node_9"
tt14256544,3,"node_7,node_8,node_9"
tt9416350,3,"node_7,node_8,node_9"
tt41780243,3,"node_7,node_8,node_9"
tt36598186,3,"node_7,node_8,node_9"
tt13443062,3,"node_7,node_8,node_9"
tt41404720,3,"node_7,node_8,node_9"
tt29215818,3,"node_7,node_8,node_9"
tt37897306,3,"node_7,node_8,node_9"
tt12348122,3,"node_7,node_8,node_9"
tt1296770,3,"node_7,node_8,node_9"
tt9795036,3,"node_7,node_8,node_9"
tt1239339,3,"node_7,node_8,node_9"
tt15246812,3,"node_7,node_8,node_9"
tt0282713,3,"node_7,node_8,node_9"
tt5247752,3,"node_7,node_8,node_9"
tt11765104,3,"node_7,node_8,node_9"
tt1565879,3,"node_7,node_8,node_9"
tt1416749,3,"node_7,node_8,node_9"
tt26542575,3,"node_7,node_8,node_9"
tt2599012,3,"node_7,node_8,node_9"
tt39708924,3,"node_7,node_8,node_9"
tt11177858,3,"node_7,node_8,node_9"
tt37762583,3,"node_7,node_8,node_9"
tt43670031,3,"node_7,node_8,node_9"
tt9536604,3,"node_7,node_8,node_9"
tt11075580,3,"node_7,node_8,node_9"
tt14250826,3,"node_7,node_8,node_9"
tt1897883,3,"node_7,node_8,node_9"
tt30236268,3,"node_7,node_8,node_9"
tt25663308,3,"node_7,node_8,node_9"
tt1004015,3,"node_7,node_8,node_9"
tt40182928,3,"node_7,node_8,node_9"
tt1760497,3,"node_7,node_8,node_9"
tt32013397,3,"node_7,node_8,node_9"
tt5142364,3,"node_7,node_8,node_9"
tt12302926,3,"node_7,node_8,node_9"
tt3302774,3,"node_7,node_8,node_9"
tt7087378,3,"node_7,node_8,node_9"
tt29101523,3,"node_7,node_8,node_9"
tt6833650,3,"node_7,node_8,node_9"
tt14488276,3,"node_7,node_8,node_9"
tt38747832,3,"node_7,node_8,node_9"
tt0287646,3,"node_7,node_8,node_9"
tt5898050,3,"node_7,node_8,node_9"
tt33338780,3,"node_7,node_8,node_9"
tt4795932,3,"node_7,node_8,node_9"
tt7293232,3,"node_7,node_8,node_9"
tt2259436,3,"node_7,node_8,node_9"
tt12161346,3,"node_7,node_8,node_9"
tt31227930,3,"node_7,node_8,node_9"
tt2525616,3,"node_7,node_8,node_9"
tt10637360,3,"node_7,node_8,node_9"
tt30819652,3,"node_7,node_8,node_9"
tt12128068,3,"node_7,node_8,node_9"
tt4137364,3,"node_7,node_8,node_9"
tt29930823,3,"node_7,node_8,node_9"
tt1682468,3,"node_7,node_8,node_9"
tt28013512,3,"node_7,node_8,node_9"
tt28806640,3,"node_7,node_8,node_9"
tt1746155,3,"node_7,node_8,node_9"
tt10471590,3,"node_7,node_8,node_9"
tt12961558,3,"node_7,node_8,node_9"
tt3200160,3,"node_7,node_8,node_9"
tt16294900,3,"node_7,node_8,node_9"
tt27450266,3,"node_7,node_8,node_9"
tt10750832,3,"node_7,node_8,node_9"
tt8425332,3,"node_7,node_8,node_9"
tt13711760,3,"node_7,node_8,node_9"
tt34354018,3,"node_7,node_8,node_9"
