descriptor_ui,replication_count,nodes
D005150,4,"node_1,node_2,node_6,node_8"
D005151,5,"node_1,node_10,node_2,node_5,node_8"
D005152,3,"node_1,node_2,node_5"
D005153,3,"node_1,node_10,node_6"
D005154,3,"node_1,node_5,node_6"
D005155,4,"node_1,node_2,node_6,node_8"
D005156,4,"node_1,node_2,node_6,node_8"
D005157,5,"node_1,node_10,node_2,node_6,node_8"
D005158,5,"node_1,node_2,node_6,node_7,node_8"
D005159,3,"node_6,node_7,node_8"
D005160,4,"node_2,node_6,node_7,node_8"
D005161,4,"node_10,node_5,node_7,node_8"
D005162,3,"node_1,node_10,node_5"
D005163,5,"node_1,node_2,node_5,node_7,node_8"
D005164,4,"node_2,node_5,node_6,node_7"
D005165,3,"node_2,node_6,node_7"
D005166,3,"node_1,node_10,node_6"
D005167,4,"node_2,node_5,node_6,node_7"
D005168,3,"node_1,node_10,node_6"
D005169,3,"node_2,node_6,node_7"
D005170,4,"node_2,node_5,node_6,node_7"
D005171,3,"node_1,node_10,node_6"
D005172,4,"node_2,node_5,node_6,node_7"
D005173,3,"node_1,node_10,node_6"
D005174,4,"node_2,node_5,node_6,node_7"
D005175,3,"node_1,node_10,node_6"
D005176,4,"node_2,node_5,node_6,node_7"
D005177,3,"node_1,node_10,node_6"
D005178,3,"node_10,node_2,node_8"
D005179,5,"node_10,node_2,node_5,node_7,node_8"
D005180,5,"node_10,node_2,node_5,node_7,node_8"
D005181,5,"node_10,node_2,node_5,node_7,node_8"
D005182,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D005183,3,"node_1,node_6,node_8"
D005184,4,"node_1,node_6,node_7,node_8"
D005185,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D005186,4,"node_1,node_2,node_6,node_8"
D005187,4,"node_1,node_10,node_2,node_7"
D005188,3,"node_1,node_5,node_8"
D005189,3,"node_1,node_5,node_8"
D005190,4,"node_1,node_10,node_5,node_8"
D005191,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D005192,3,"node_2,node_7,node_8"
D005193,3,"node_5,node_7,node_8"
D005194,3,"node_10,node_6,node_7"
D005195,4,"node_1,node_10,node_5,node_8"
D005196,3,"node_1,node_10,node_2"
D005197,5,"node_2,node_5,node_6,node_7,node_8"
D005198,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D005199,3,"node_1,node_10,node_6"
D005200,5,"node_1,node_10,node_2,node_5,node_8"
D005201,4,"node_1,node_10,node_2,node_8"
D005202,3,"node_2,node_7,node_8"
D005203,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D005204,5,"node_10,node_2,node_5,node_6,node_8"
D005205,5,"node_1,node_2,node_5,node_7,node_8"
D005206,5,"node_1,node_2,node_5,node_7,node_8"
D005207,4,"node_1,node_6,node_7,node_8"
D005208,3,"node_1,node_10,node_2"
D005209,3,"node_10,node_5,node_6"
D005210,3,"node_10,node_5,node_6"
D005211,3,"node_1,node_10,node_5"
D005212,3,"node_10,node_5,node_6"
D005213,4,"node_1,node_10,node_2,node_5"
D005214,3,"node_1,node_10,node_8"
D005215,3,"node_1,node_5,node_8"
D005216,3,"node_1,node_10,node_5"
D005217,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D005218,3,"node_1,node_2,node_8"
D005219,3,"node_1,node_5,node_8"
D005220,5,"node_1,node_10,node_2,node_5,node_8"
D005221,3,"node_1,node_6,node_8"
D005222,4,"node_1,node_5,node_6,node_8"
D005223,3,"node_2,node_6,node_7"
D005224,3,"node_2,node_6,node_7"
D005227,3,"node_10,node_2,node_6"
D005228,3,"node_10,node_2,node_6"
D005229,3,"node_10,node_2,node_6"
D005230,3,"node_10,node_2,node_6"
D005231,3,"node_10,node_2,node_6"
D005232,3,"node_10,node_2,node_6"
D005233,5,"node_10,node_2,node_5,node_6,node_8"
D005234,3,"node_1,node_10,node_5"
D005235,4,"node_1,node_10,node_2,node_5"
D005236,4,"node_1,node_10,node_2,node_6"
D005239,3,"node_1,node_5,node_8"
D005240,5,"node_1,node_2,node_5,node_7,node_8"
D005241,3,"node_1,node_10,node_7"
D005242,3,"node_1,node_10,node_7"
D005243,3,"node_1,node_7,node_8"
D005244,3,"node_1,node_10,node_7"
D005245,3,"node_5,node_7,node_8"
D005246,3,"node_1,node_5,node_8"
D005247,3,"node_1,node_5,node_8"
D005248,3,"node_1,node_6,node_8"
D005249,3,"node_10,node_6,node_7"
D005250,3,"node_10,node_6,node_7"
D005251,3,"node_10,node_6,node_7"
D005252,3,"node_10,node_6,node_7"
D005253,4,"node_10,node_2,node_6,node_8"
D005254,4,"node_1,node_10,node_5,node_7"
D005256,3,"node_10,node_2,node_6"
D005257,3,"node_10,node_6,node_7"
D005258,4,"node_1,node_10,node_5,node_8"
D005259,4,"node_2,node_5,node_6,node_7"
D005261,3,"node_1,node_7,node_8"
D005262,3,"node_1,node_6,node_8"
D005263,3,"node_1,node_10,node_5"
D005264,4,"node_1,node_10,node_2,node_7"
D005265,5,"node_1,node_10,node_2,node_6,node_7"
D005266,4,"node_1,node_10,node_2,node_6"
D005267,3,"node_1,node_5,node_6"
D005268,3,"node_1,node_10,node_5"
D005269,3,"node_1,node_2,node_5"
D005270,3,"node_1,node_2,node_5"
D005271,4,"node_1,node_10,node_2,node_8"
D005272,3,"node_1,node_2,node_5"
D005273,4,"node_1,node_2,node_7,node_8"
D005275,3,"node_2,node_5,node_8"
D005276,3,"node_1,node_10,node_5"
D005277,3,"node_2,node_5,node_8"
D005278,4,"node_1,node_2,node_5,node_8"
D005279,3,"node_2,node_7,node_8"
D005280,4,"node_10,node_2,node_5,node_8"
D005283,3,"node_10,node_2,node_8"
D005284,4,"node_1,node_2,node_5,node_8"
D005285,3,"node_1,node_7,node_8"
D005286,4,"node_2,node_5,node_6,node_7"
D005287,3,"node_2,node_5,node_7"
D005288,3,"node_2,node_6,node_7"
D005289,3,"node_10,node_5,node_6"
D005290,3,"node_1,node_2,node_6"
D005291,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D005292,5,"node_1,node_2,node_5,node_6,node_7"
D005293,3,"node_2,node_6,node_7"
D005294,4,"node_2,node_5,node_6,node_7"
D005295,5,"node_1,node_2,node_5,node_6,node_7"
D005296,3,"node_1,node_2,node_6"
D005297,4,"node_1,node_10,node_2,node_8"
D005298,3,"node_1,node_5,node_8"
D005299,3,"node_2,node_6,node_7"
D005300,3,"node_2,node_6,node_7"
D005303,3,"node_2,node_6,node_7"
D005306,3,"node_1,node_5,node_8"
D005307,3,"node_1,node_2,node_8"
D005308,3,"node_10,node_2,node_6"
D005309,3,"node_1,node_10,node_6"
D005311,5,"node_1,node_10,node_6,node_7,node_8"
D005312,5,"node_1,node_5,node_6,node_7,node_8"
D005313,4,"node_1,node_2,node_7,node_8"
D005314,4,"node_1,node_5,node_6,node_8"
D005315,4,"node_1,node_10,node_7,node_8"
D005316,3,"node_1,node_6,node_8"
D005317,5,"node_1,node_10,node_2,node_7,node_8"
D005318,4,"node_1,node_10,node_5,node_6"
D005319,3,"node_2,node_6,node_7"
D005320,5,"node_1,node_10,node_6,node_7,node_8"
D005321,4,"node_1,node_6,node_7,node_8"
D005322,3,"node_1,node_7,node_8"
D005323,3,"node_1,node_6,node_8"
D005324,4,"node_1,node_5,node_6,node_8"
D005325,4,"node_1,node_5,node_6,node_8"
D005326,3,"node_2,node_6,node_7"
D005327,4,"node_1,node_2,node_7,node_8"
D005328,4,"node_1,node_5,node_6,node_8"
D005329,3,"node_1,node_10,node_7"
D005330,4,"node_1,node_10,node_5,node_6"
D005331,4,"node_1,node_10,node_5,node_6"
D005332,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D005333,3,"node_1,node_5,node_6"
D005334,3,"node_1,node_6,node_8"
D005335,3,"node_1,node_6,node_8"
D005336,3,"node_6,node_7,node_8"
D005337,3,"node_2,node_6,node_7"
D005338,3,"node_2,node_6,node_7"
D005339,3,"node_2,node_6,node_7"
D005340,3,"node_2,node_6,node_7"
D005341,3,"node_2,node_5,node_7"
D005342,3,"node_1,node_2,node_5"
D005343,3,"node_2,node_6,node_7"
D005344,4,"node_10,node_2,node_6,node_7"
D005345,3,"node_2,node_6,node_7"
D005346,3,"node_2,node_6,node_7"
D005347,3,"node_1,node_6,node_8"
D005348,3,"node_1,node_2,node_8"
D005349,3,"node_2,node_6,node_7"
D005350,3,"node_1,node_10,node_5"
D005351,5,"node_1,node_10,node_2,node_5,node_8"
D005352,3,"node_1,node_10,node_7"
D005353,4,"node_2,node_6,node_7,node_8"
D005354,3,"node_1,node_10,node_5"
D005355,3,"node_1,node_2,node_8"
D005356,5,"node_1,node_10,node_5,node_6,node_8"
D005357,3,"node_1,node_10,node_2"
D005358,3,"node_1,node_10,node_2"
D005359,3,"node_1,node_10,node_2"
D005360,3,"node_1,node_2,node_5"
D005361,3,"node_2,node_5,node_7"
D005362,3,"node_10,node_2,node_8"
D005363,4,"node_1,node_10,node_2,node_8"
D005364,3,"node_1,node_10,node_2"
D005365,4,"node_1,node_2,node_6,node_8"
D005366,5,"node_1,node_10,node_2,node_5,node_8"
D005367,3,"node_2,node_5,node_7"
D005368,3,"node_1,node_10,node_5"
D005369,3,"node_2,node_6,node_7"
D005370,3,"node_10,node_5,node_6"
D005371,3,"node_1,node_5,node_8"
D005372,4,"node_10,node_2,node_7,node_8"
D005373,5,"node_1,node_5,node_6,node_7,node_8"
D005374,4,"node_1,node_6,node_7,node_8"
D005375,3,"node_10,node_6,node_7"
D005376,3,"node_10,node_6,node_7"
D005377,5,"node_10,node_5,node_6,node_7,node_8"
D005378,3,"node_10,node_6,node_7"
D005379,3,"node_10,node_6,node_7"
D005380,3,"node_10,node_6,node_7"
D005381,3,"node_10,node_6,node_7"
D005382,3,"node_10,node_6,node_7"
D005383,3,"node_1,node_10,node_5"
D005384,3,"node_1,node_2,node_5"
D005385,3,"node_1,node_10,node_6"
D005386,3,"node_1,node_5,node_8"
D005387,3,"node_2,node_6,node_7"
D005388,3,"node_5,node_7,node_8"
D005389,3,"node_2,node_5,node_8"
D005390,3,"node_5,node_7,node_8"
D005391,3,"node_1,node_10,node_5"
D005392,3,"node_1,node_2,node_8"
D005393,3,"node_1,node_10,node_2"
D005394,5,"node_1,node_2,node_5,node_6,node_8"
D005395,3,"node_10,node_2,node_6"
D005396,5,"node_1,node_2,node_5,node_6,node_8"
D005397,3,"node_2,node_6,node_7"
D005398,4,"node_10,node_2,node_5,node_8"
D005399,3,"node_10,node_5,node_6"
D005400,3,"node_10,node_5,node_6"
D005401,3,"node_1,node_10,node_7"
D005402,3,"node_1,node_2,node_8"
D005403,3,"node_1,node_2,node_8"
D005404,3,"node_10,node_2,node_6"
D005405,3,"node_2,node_6,node_7"
D005406,3,"node_10,node_2,node_8"
D005407,3,"node_1,node_7,node_8"
D005408,3,"node_2,node_6,node_7"
D005409,3,"node_1,node_10,node_5"
D005410,3,"node_1,node_6,node_8"
D005411,3,"node_10,node_2,node_6"
D005412,3,"node_10,node_5,node_6"
D005413,4,"node_1,node_10,node_5,node_6"
D005414,3,"node_1,node_6,node_8"
D005415,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D005416,3,"node_10,node_2,node_6"
D005417,3,"node_10,node_2,node_7"
D005418,3,"node_2,node_6,node_7"
D005419,4,"node_1,node_10,node_2,node_8"
D005420,3,"node_2,node_6,node_7"
D005421,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D005422,4,"node_1,node_10,node_2,node_8"
D005423,3,"node_10,node_5,node_6"
D005424,3,"node_10,node_2,node_8"
D005425,5,"node_1,node_10,node_2,node_6,node_8"
D005426,3,"node_1,node_2,node_8"
D005427,4,"node_1,node_2,node_6,node_8"
D005428,4,"node_1,node_2,node_6,node_8"
D005430,3,"node_2,node_6,node_8"
D005431,3,"node_2,node_5,node_7"
D005432,3,"node_10,node_5,node_6"
D005433,5,"node_1,node_2,node_5,node_6,node_8"
D005434,4,"node_1,node_2,node_6,node_8"
D005436,4,"node_1,node_2,node_7,node_8"
D005437,3,"node_10,node_2,node_8"
D005438,3,"node_2,node_6,node_7"
D005439,4,"node_10,node_2,node_7,node_8"
D005440,3,"node_1,node_5,node_8"
D005441,3,"node_1,node_5,node_8"
D005442,3,"node_1,node_2,node_8"
D005443,3,"node_2,node_6,node_7"
D005444,3,"node_10,node_2,node_8"
D005445,3,"node_1,node_2,node_8"
D005446,3,"node_2,node_6,node_7"
D005447,3,"node_2,node_6,node_7"
D005448,3,"node_2,node_6,node_7"
D005449,5,"node_1,node_10,node_2,node_6,node_8"
D005450,5,"node_1,node_10,node_2,node_6,node_8"
D005451,3,"node_1,node_6,node_8"
D005452,5,"node_1,node_10,node_2,node_6,node_8"
D005453,4,"node_1,node_5,node_6,node_8"
D005454,3,"node_1,node_6,node_8"
D005455,4,"node_1,node_2,node_6,node_8"
D005456,3,"node_10,node_2,node_6"
D005457,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D005458,3,"node_1,node_10,node_2"
D005459,4,"node_10,node_2,node_5,node_6"
D005460,5,"node_10,node_2,node_5,node_6,node_8"
D005461,3,"node_2,node_6,node_7"
D005462,3,"node_2,node_5,node_6"
D005463,4,"node_10,node_2,node_7,node_8"
D005464,3,"node_10,node_2,node_8"
D005465,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D005466,3,"node_10,node_2,node_8"
D005467,5,"node_10,node_2,node_5,node_6,node_8"
D005468,4,"node_10,node_2,node_6,node_8"
D005469,3,"node_2,node_6,node_7"
D005470,3,"node_1,node_6,node_8"
D005471,3,"node_1,node_6,node_8"
D005472,3,"node_10,node_2,node_8"
D005473,3,"node_2,node_5,node_8"
D005474,3,"node_2,node_6,node_7"
D005475,4,"node_1,node_10,node_2,node_8"
D005476,3,"node_1,node_2,node_8"
D005477,3,"node_2,node_6,node_7"
D005478,3,"node_2,node_6,node_7"
D005479,3,"node_1,node_2,node_8"
D005480,4,"node_10,node_2,node_7,node_8"
D005481,4,"node_10,node_2,node_7,node_8"
D005483,3,"node_1,node_6,node_8"
D005484,4,"node_10,node_2,node_6,node_8"
D005485,4,"node_2,node_5,node_7,node_8"
D005486,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D005487,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D005489,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D005490,3,"node_1,node_10,node_5"
D005491,4,"node_1,node_10,node_5,node_8"
D005492,3,"node_1,node_2,node_8"
D005493,3,"node_2,node_6,node_7"
D005494,3,"node_1,node_10,node_5"
D005495,5,"node_1,node_10,node_5,node_6,node_8"
D005496,3,"node_1,node_5,node_8"
D005497,3,"node_1,node_10,node_5"
D005498,3,"node_1,node_5,node_8"
D005499,3,"node_1,node_2,node_8"
D005500,5,"node_1,node_2,node_5,node_7,node_8"
D005502,5,"node_1,node_2,node_5,node_6,node_8"
D005503,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D005504,5,"node_1,node_2,node_5,node_7,node_8"
D005505,3,"node_10,node_2,node_6"
D005506,4,"node_2,node_5,node_7,node_8"
D005507,4,"node_2,node_5,node_7,node_8"
D005508,3,"node_1,node_2,node_8"
D005509,3,"node_2,node_5,node_8"
D005511,3,"node_2,node_5,node_8"
D005512,3,"node_1,node_2,node_8"
D005513,4,"node_2,node_5,node_7,node_8"
D005514,3,"node_2,node_5,node_8"
D005515,3,"node_2,node_5,node_8"
D005516,4,"node_2,node_5,node_7,node_8"
D005517,3,"node_1,node_10,node_2"
D005518,3,"node_1,node_5,node_8"
D005519,3,"node_2,node_5,node_8"
D005520,6,"node_1,node_10,node_2,node_5,node_6,node_8"
D005521,5,"node_2,node_5,node_6,node_7,node_8"
D005522,3,"node_2,node_5,node_8"
D005523,3,"node_2,node_5,node_8"
D005524,3,"node_2,node_5,node_8"
D005525,3,"node_2,node_5,node_8"
D005526,5,"node_1,node_2,node_5,node_6,node_8"
D005527,5,"node_1,node_2,node_5,node_6,node_8"
D005528,3,"node_1,node_10,node_6"
D005529,3,"node_1,node_2,node_5"
D005530,3,"node_1,node_10,node_6"
D005531,3,"node_1,node_10,node_6"
D005532,4,"node_1,node_10,node_5,node_6"
D005533,3,"node_1,node_2,node_8"
D005534,4,"node_1,node_10,node_2,node_8"
D005535,4,"node_1,node_10,node_2,node_6"
D005536,4,"node_1,node_10,node_5,node_6"
D005537,3,"node_10,node_2,node_6"
D005538,3,"node_1,node_10,node_8"
D005539,3,"node_1,node_2,node_5"
D005540,5,"node_1,node_2,node_5,node_6,node_8"
D005541,5,"node_1,node_2,node_5,node_6,node_8"
D005542,3,"node_1,node_10,node_6"
D005543,3,"node_1,node_10,node_7"
D005544,3,"node_1,node_10,node_5"
D005545,3,"node_1,node_10,node_6"
D005546,3,"node_1,node_10,node_5"
D005547,3,"node_1,node_10,node_5"
D005548,3,"node_1,node_10,node_5"
D005549,5,"node_1,node_10,node_2,node_5,node_8"
D005550,5,"node_10,node_2,node_5,node_7,node_8"
D005551,3,"node_10,node_2,node_8"
D005552,3,"node_1,node_10,node_5"
D005553,5,"node_1,node_10,node_2,node_5,node_7"
D005554,5,"node_1,node_10,node_5,node_6,node_7"
D005555,5,"node_1,node_10,node_5,node_6,node_7"
D005556,3,"node_1,node_10,node_2"
D005557,3,"node_10,node_2,node_8"
D005558,3,"node_2,node_5,node_7"
D005559,3,"node_2,node_7,node_8"
D005560,3,"node_2,node_5,node_7"
D005561,3,"node_2,node_7,node_8"
D005562,3,"node_10,node_2,node_8"
D005563,3,"node_2,node_7,node_8"
D005565,3,"node_2,node_7,node_8"
D005566,3,"node_10,node_2,node_8"
D005568,3,"node_5,node_7,node_8"
D005569,3,"node_1,node_5,node_8"
D005570,3,"node_1,node_5,node_8"
D005571,3,"node_1,node_5,node_8"
D005572,3,"node_1,node_5,node_8"
D005573,5,"node_10,node_2,node_5,node_6,node_8"
D005574,3,"node_2,node_5,node_7"
D005575,5,"node_1,node_2,node_5,node_7,node_8"
D005576,3,"node_10,node_2,node_8"
D005577,3,"node_2,node_6,node_7"
D005578,3,"node_2,node_5,node_8"
D005579,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D005580,3,"node_1,node_10,node_5"
D005581,6,"node_1,node_10,node_2,node_5,node_7,node_8"
D005582,4,"node_10,node_5,node_6,node_7"
D005583,5,"node_1,node_5,node_6,node_7,node_8"
D005584,3,"node_1,node_10,node_7"
D005585,4,"node_1,node_10,node_5,node_7"
D005586,4,"node_1,node_10,node_5,node_7"
D005587,3,"node_10,node_5,node_6"
D005588,3,"node_1,node_2,node_8"
D005589,3,"node_10,node_5,node_6"
D005590,3,"node_1,node_6,node_8"
D005591,3,"node_1,node_6,node_8"
D005592,4,"node_1,node_10,node_6,node_8"
D005593,4,"node_1,node_10,node_6,node_8"
D005594,4,"node_1,node_10,node_6,node_8"
D005596,3,"node_1,node_10,node_7"
D005597,3,"node_1,node_10,node_7"
D005598,3,"node_1,node_10,node_7"
D005599,3,"node_1,node_10,node_7"
D005600,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D005601,3,"node_2,node_5,node_8"
D005602,3,"node_2,node_6,node_7"
D005603,4,"node_10,node_2,node_6,node_7"
D005604,4,"node_10,node_2,node_6,node_7"
D005605,4,"node_2,node_5,node_6,node_7"
D005607,3,"node_1,node_10,node_5"
D005608,3,"node_1,node_10,node_2"
D005609,5,"node_2,node_5,node_6,node_7,node_8"
D005610,4,"node_1,node_10,node_5,node_7"
D005611,7,"node_1,node_10,node_2,node_5,node_6,node_7,node_8"
D005612,4,"node_1,node_2,node_6,node_8"
D005613,4,"node_1,node_2,node_6,node_8"
D005614,4,"node_1,node_2,node_6,node_8"
D005615,5,"node_1,node_10,node_2,node_6,node_8"
D005616,3,"node_2,node_5,node_7"
D005617,3,"node_10,node_2,node_8"
D005618,4,"node_1,node_5,node_7,node_8"
D005619,3,"node_1,node_10,node_5"
D005620,3,"node_10,node_2,node_6"
D005621,6,"node_1,node_10,node_5,node_6,node_7,node_8"
D005622,3,"node_10,node_2,node_6"
D005624,3,"node_1,node_2,node_5"
D005625,3,"node_1,node_2,node_5"
D005626,3,"node_1,node_2,node_7"
D005627,4,"node_1,node_10,node_2,node_6"
D005628,5,"node_1,node_2,node_5,node_6,node_8"
D005629,4,"node_1,node_2,node_6,node_8"
D005630,3,"node_10,node_2,node_8"
D005631,3,"node_2,node_5,node_7"
D005632,3,"node_2,node_5,node_8"
D005633,3,"node_1,node_10,node_6"
D005634,3,"node_2,node_5,node_7"
D005635,3,"node_10,node_2,node_8"
D005636,3,"node_10,node_2,node_8"
D005637,3,"node_2,node_5,node_7"
D005638,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D005639,3,"node_1,node_5,node_8"
D005640,4,"node_2,node_5,node_6,node_7"
D005641,3,"node_10,node_2,node_8"
D005642,5,"node_1,node_10,node_2,node_6,node_7"
D005643,3,"node_1,node_2,node_8"
D005644,3,"node_2,node_5,node_7"
D005645,5,"node_1,node_10,node_5,node_6,node_8"
D005646,3,"node_2,node_5,node_7"
D005647,3,"node_2,node_5,node_7"
D005648,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D005649,3,"node_2,node_5,node_7"
D005650,3,"node_2,node_7,node_8"
D005651,3,"node_5,node_7,node_8"
D005652,5,"node_1,node_2,node_5,node_6,node_8"
D005653,3,"node_10,node_6,node_7"
D005654,3,"node_1,node_10,node_7"
D005655,3,"node_1,node_10,node_5"
D005656,3,"node_2,node_6,node_7"
D005657,3,"node_10,node_2,node_6"
D005658,3,"node_10,node_5,node_6"
D005659,4,"node_1,node_10,node_2,node_6"
D005660,4,"node_1,node_10,node_2,node_5"
D005661,4,"node_10,node_2,node_5,node_8"
D005662,3,"node_10,node_2,node_8"
D005663,3,"node_10,node_2,node_8"
D005664,4,"node_10,node_2,node_5,node_8"
D005665,5,"node_1,node_2,node_5,node_7,node_8"
D005666,4,"node_1,node_10,node_2,node_8"
D005667,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D005668,4,"node_10,node_2,node_5,node_8"
D005669,4,"node_1,node_10,node_2,node_8"
D005670,3,"node_10,node_5,node_6"
D005671,5,"node_1,node_10,node_2,node_5,node_8"
D005672,3,"node_2,node_6,node_7"
D005673,3,"node_10,node_2,node_7"
D005674,3,"node_1,node_10,node_6"
D005675,3,"node_10,node_2,node_7"
D005676,3,"node_1,node_5,node_8"
D005677,5,"node_10,node_2,node_6,node_7,node_8"
D005678,5,"node_10,node_2,node_6,node_7,node_8"
D005679,5,"node_10,node_2,node_6,node_7,node_8"
D005680,4,"node_2,node_6,node_7,node_8"
D005681,3,"node_2,node_5,node_7"
D005682,4,"node_2,node_5,node_6,node_7"
D005683,6,"node_1,node_10,node_2,node_6,node_7,node_8"
D005684,4,"node_1,node_2,node_6,node_8"
D005685,3,"node_10,node_2,node_8"
D005686,3,"node_2,node_5,node_7"
D005687,4,"node_1,node_2,node_7,node_8"
D005688,3,"node_2,node_5,node_8"
D005690,3,"node_2,node_5,node_8"
D005691,3,"node_2,node_5,node_7"
D005692,3,"node_2,node_5,node_7"
D005693,5,"node_1,node_10,node_5,node_6,node_8"
D005694,3,"node_2,node_5,node_7"
D005695,3,"node_10,node_2,node_8"
D005696,3,"node_2,node_5,node_7"
D005697,3,"node_2,node_5,node_8"
D005698,3,"node_2,node_5,node_7"
D005699,5,"node_10,node_2,node_6,node_7,node_8"
D005700,3,"node_2,node_5,node_7"
D005701,3,"node_10,node_5,node_6"
D005702,4,"node_1,node_2,node_7,node_8"
D005703,3,"node_2,node_5,node_8"
D005704,3,"node_1,node_5,node_8"
D005705,3,"node_1,node_10,node_5"
D005706,4,"node_1,node_10,node_5,node_6"
D005707,4,"node_10,node_2,node_7,node_8"
D005708,4,"node_2,node_5,node_6,node_7"
D005709,4,"node_2,node_5,node_6,node_7"
D005710,4,"node_2,node_5,node_6,node_7"
D005711,3,"node_2,node_5,node_8"
D005712,5,"node_1,node_10,node_2,node_7,node_8"
D005714,3,"node_2,node_5,node_7"
D005715,4,"node_1,node_10,node_5,node_8"
D005716,3,"node_1,node_6,node_8"
D005717,3,"node_1,node_7,node_8"
D005718,5,"node_1,node_10,node_2,node_5,node_8"
D005719,3,"node_2,node_6,node_7"
D005720,4,"node_1,node_5,node_6,node_8"
D005721,3,"node_2,node_5,node_7"
D005722,3,"node_2,node_5,node_7"
D005723,3,"node_2,node_5,node_7"
D005724,3,"node_1,node_5,node_6"
D005725,3,"node_1,node_5,node_6"
D005726,3,"node_1,node_5,node_6"
D005727,3,"node_1,node_5,node_6"
D005728,3,"node_1,node_5,node_6"
D005729,3,"node_1,node_10,node_5"
D005730,3,"node_2,node_6,node_7"
D005731,3,"node_2,node_6,node_7"
D005732,5,"node_10,node_2,node_6,node_7,node_8"
D005733,5,"node_1,node_10,node_5,node_6,node_8"
D005734,3,"node_1,node_2,node_8"
D005735,3,"node_5,node_7,node_8"
D005736,5,"node_1,node_10,node_5,node_6,node_7"
D005737,3,"node_1,node_10,node_6"
D005738,3,"node_1,node_10,node_6"
D005739,3,"node_1,node_10,node_2"
D005740,3,"node_2,node_5,node_6"
D005741,4,"node_2,node_5,node_6,node_7"
D005742,6,"node_10,node_2,node_5,node_6,node_7,node_8"
D005743,3,"node_1,node_10,node_2"
D005744,3,"node_1,node_5,node_8"
D005745,4,"node_1,node_2,node_6,node_8"
D005746,3,"node_1,node_2,node_7"
D005747,5,"node_1,node_10,node_2,node_7,node_8"
