descriptor_ui,replication_count,nodes
D050880,4,"node_1,node_2,node_4,node_5"
D050881,4,"node_1,node_2,node_4,node_5"
D050882,4,"node_1,node_2,node_4,node_5"
D050883,2,"node_4,node_5"
D050884,2,"node_4,node_5"
D050885,3,"node_1,node_2,node_4"
D050886,2,"node_4,node_5"
D050888,2,"node_4,node_5"
D050889,3,"node_1,node_2,node_4"
D050890,2,"node_4,node_5"
D050891,3,"node_1,node_2,node_4"
D050892,3,"node_1,node_2,node_4"
D050893,3,"node_1,node_2,node_4"
D050895,4,"node_1,node_2,node_4,node_5"
D050896,4,"node_1,node_2,node_4,node_5"
D050897,4,"node_1,node_2,node_4,node_5"
D050898,3,"node_1,node_2,node_4"
D050899,3,"node_1,node_2,node_4"
D050900,4,"node_1,node_2,node_4,node_5"
D050901,3,"node_1,node_2,node_4"
D050902,3,"node_1,node_2,node_4"
D050903,3,"node_1,node_2,node_4"
D050904,3,"node_1,node_2,node_4"
D050916,2,"node_4,node_5"
D050918,3,"node_1,node_2,node_4"
D050936,5,"node_1,node_10,node_4,node_5,node_6"
D050937,3,"node_1,node_2,node_4"
D050938,3,"node_1,node_2,node_4"
D050939,2,"node_7,node_9"
D050940,3,"node_1,node_2,node_4"
D050941,3,"node_1,node_2,node_4"
D050956,2,"node_4,node_5"
D050957,2,"node_4,node_5"
D050958,4,"node_3,node_4,node_5,node_7"
D050959,4,"node_1,node_10,node_2,node_4"
D050960,4,"node_1,node_10,node_2,node_4"
D050961,4,"node_1,node_10,node_2,node_4"
D050976,2,"node_4,node_5"
D050977,2,"node_4,node_5"
D050978,2,"node_4,node_5"
D050980,2,"node_4,node_5"
D050981,2,"node_4,node_5"
D050982,2,"node_4,node_5"
D050983,2,"node_4,node_5"
D050984,2,"node_4,node_5"
D050985,2,"node_4,node_5"
D050986,2,"node_4,node_5"
D050987,2,"node_4,node_5"
D050988,2,"node_4,node_5"
D050989,2,"node_4,node_5"
D050990,2,"node_4,node_5"
D050991,2,"node_4,node_5"
D050992,2,"node_4,node_5"
D050993,2,"node_4,node_5"
D050994,2,"node_4,node_5"
D050995,2,"node_4,node_5"
D050996,2,"node_4,node_5"
D050997,5,"node_10,node_2,node_3,node_5,node_8"
D050998,2,"node_4,node_5"
D051017,2,"node_4,node_5"
D051020,2,"node_4,node_5"
D051023,2,"node_4,node_5"
D051025,2,"node_4,node_5"
D051026,3,"node_1,node_2,node_4"
D051027,3,"node_1,node_2,node_4"
D051028,2,"node_4,node_5"
D051033,4,"node_1,node_2,node_4,node_5"
D051034,4,"node_1,node_2,node_4,node_5"
D051036,2,"node_4,node_5"
D051037,2,"node_4,node_5"
D051038,2,"node_4,node_5"
D051039,2,"node_2,node_8"
D051040,2,"node_4,node_5"
D051042,3,"node_1,node_2,node_4"
D051046,3,"node_1,node_2,node_4"
D051047,4,"node_1,node_10,node_2,node_4"
D051048,3,"node_1,node_2,node_4"
D051049,3,"node_1,node_2,node_4"
D051050,3,"node_1,node_2,node_4"
D051051,3,"node_1,node_2,node_4"
D051056,3,"node_1,node_10,node_4"
D051057,4,"node_1,node_2,node_4,node_5"
D051058,4,"node_1,node_2,node_4,node_5"
D051059,4,"node_1,node_2,node_4,node_5"
D051076,4,"node_1,node_2,node_4,node_5"
D051077,2,"node_2,node_8"
D051078,2,"node_2,node_8"
D051079,2,"node_2,node_8"
D051080,3,"node_1,node_2,node_4"
D051081,3,"node_1,node_2,node_4"
D051082,3,"node_1,node_2,node_4"
D051096,6,"node_1,node_2,node_3,node_4,node_5,node_7"
D051097,4,"node_3,node_4,node_5,node_7"
D051098,4,"node_3,node_4,node_5,node_8"
D051099,2,"node_2,node_8"
D051100,4,"node_3,node_4,node_5,node_8"
D051101,4,"node_3,node_4,node_5,node_8"
D051102,3,"node_1,node_2,node_4"
D051103,3,"node_1,node_2,node_4"
D051116,2,"node_4,node_5"
D051117,2,"node_4,node_5"
D051122,2,"node_4,node_5"
D051124,2,"node_4,node_5"
D051126,2,"node_4,node_5"
D051127,2,"node_4,node_5"
D051128,2,"node_4,node_5"
D051131,2,"node_4,node_5"
D051135,4,"node_1,node_2,node_4,node_5"
D051137,2,"node_4,node_5"
D051140,2,"node_4,node_5"
D051142,3,"node_1,node_2,node_4"
D051146,3,"node_1,node_2,node_4"
D051147,3,"node_1,node_2,node_4"
D051149,2,"node_4,node_5"
D051150,4,"node_1,node_2,node_4,node_5"
D051151,2,"node_4,node_5"
D051152,4,"node_3,node_4,node_5,node_7"
D051153,4,"node_3,node_4,node_5,node_8"
D051154,4,"node_3,node_4,node_5,node_8"
D051155,4,"node_3,node_4,node_5,node_8"
D051157,2,"node_4,node_5"
D051176,2,"node_4,node_5"
D051177,2,"node_4,node_5"
D051178,2,"node_4,node_5"
D051179,2,"node_4,node_5"
D051180,2,"node_4,node_5"
D051181,5,"node_3,node_4,node_5,node_7,node_8"
D051182,5,"node_3,node_4,node_5,node_7,node_8"
D051183,5,"node_3,node_4,node_5,node_7,node_8"
D051184,5,"node_3,node_4,node_5,node_7,node_8"
D051185,2,"node_4,node_5"
D051186,2,"node_4,node_5"
D051187,5,"node_3,node_4,node_5,node_7,node_8"
D051188,3,"node_2,node_6,node_9"
D051189,2,"node_2,node_8"
D051190,2,"node_4,node_5"
D051191,2,"node_4,node_5"
D051192,2,"node_4,node_5"
D051193,2,"node_4,node_5"
D051194,2,"node_4,node_5"
D051195,2,"node_4,node_5"
D051196,2,"node_4,node_5"
D051197,2,"node_4,node_5"
D051198,2,"node_4,node_5"
D051199,2,"node_4,node_5"
D051200,2,"node_4,node_5"
D051201,2,"node_4,node_5"
D051216,2,"node_4,node_5"
D051217,2,"node_4,node_5"
D051218,3,"node_4,node_5,node_8"
D051219,4,"node_3,node_4,node_5,node_8"
D051220,3,"node_1,node_2,node_8"
D051221,3,"node_1,node_2,node_8"
D051222,3,"node_1,node_2,node_8"
D051223,3,"node_1,node_2,node_8"
D051224,3,"node_1,node_2,node_8"
D051225,3,"node_1,node_2,node_8"
D051228,3,"node_1,node_2,node_4"
D051229,3,"node_1,node_2,node_4"
D051231,3,"node_1,node_2,node_4"
D051232,3,"node_1,node_2,node_4"
D051236,2,"node_4,node_5"
D051237,2,"node_4,node_5"
D051238,2,"node_4,node_5"
D051239,2,"node_4,node_5"
D051242,2,"node_4,node_5"
D051243,2,"node_4,node_5"
D051244,2,"node_4,node_5"
D051245,7,"node_1,node_2,node_3,node_4,node_5,node_7,node_9"
D051246,2,"node_4,node_5"
D051247,2,"node_4,node_5"
D051248,7,"node_1,node_2,node_3,node_4,node_5,node_7,node_9"
D051256,2,"node_4,node_5"
D051257,2,"node_4,node_5"
D051258,2,"node_4,node_5"
D051259,2,"node_4,node_5"
D051260,2,"node_4,node_5"
D051261,4,"node_2,node_3,node_4,node_7"
D051263,3,"node_1,node_2,node_4"
D051264,2,"node_4,node_5"
D051265,2,"node_4,node_5"
D051266,2,"node_4,node_5"
D051267,2,"node_4,node_5"
D051268,2,"node_4,node_5"
D051269,2,"node_4,node_5"
D051270,3,"node_10,node_3,node_5"
D051271,3,"node_10,node_3,node_5"
D051272,2,"node_4,node_5"
D051273,2,"node_4,node_5"
D051274,2,"node_4,node_5"
D051275,2,"node_4,node_5"
D051276,3,"node_1,node_2,node_4"
D051277,3,"node_1,node_2,node_4"
D051278,3,"node_1,node_2,node_4"
D051279,3,"node_1,node_2,node_4"
D051296,2,"node_4,node_5"
D051297,2,"node_4,node_5"
D051298,3,"node_10,node_3,node_5"
D051299,3,"node_10,node_3,node_5"
D051300,4,"node_1,node_10,node_4,node_5"
D051301,5,"node_3,node_4,node_5,node_7,node_8"
D051302,3,"node_10,node_3,node_5"
D051303,3,"node_10,node_3,node_5"
D051304,4,"node_1,node_10,node_4,node_5"
D051306,3,"node_1,node_2,node_4"
D051307,3,"node_1,node_2,node_4"
D051308,3,"node_1,node_2,node_4"
D051316,4,"node_1,node_10,node_4,node_5"
D051317,4,"node_1,node_10,node_4,node_5"
D051336,3,"node_1,node_6,node_7"
D051337,3,"node_2,node_5,node_9"
D051338,4,"node_1,node_10,node_4,node_5"
D051339,4,"node_1,node_10,node_4,node_5"
D051340,4,"node_1,node_10,node_4,node_5"
D051341,3,"node_3,node_5,node_7"
D051344,4,"node_1,node_10,node_4,node_5"
D051345,4,"node_1,node_10,node_4,node_5"
D051346,2,"node_2,node_3"
D051347,4,"node_1,node_10,node_4,node_5"
D051348,4,"node_1,node_10,node_4,node_5"
D051356,4,"node_1,node_10,node_4,node_5"
D051357,4,"node_1,node_2,node_4,node_5"
D051358,4,"node_1,node_2,node_4,node_5"
D051359,2,"node_3,node_4"
D051360,4,"node_1,node_2,node_4,node_5"
D051361,4,"node_1,node_2,node_4,node_5"
D051376,4,"node_1,node_10,node_4,node_5"
D051377,4,"node_1,node_10,node_4,node_5"
D051378,4,"node_1,node_10,node_4,node_5"
D051379,2,"node_2,node_8"
D051380,2,"node_4,node_5"
D051381,2,"node_2,node_8"
D051382,2,"node_4,node_5"
D051383,2,"node_4,node_5"
D051397,2,"node_4,node_5"
D051398,2,"node_4,node_5"
D051399,2,"node_4,node_5"
D051400,2,"node_4,node_5"
D051401,2,"node_4,node_5"
D051402,2,"node_4,node_5"
D051403,2,"node_4,node_5"
D051416,4,"node_1,node_2,node_4,node_5"
D051417,4,"node_1,node_2,node_4,node_5"
D051418,5,"node_1,node_2,node_4,node_5,node_8"
D051419,2,"node_4,node_5"
D051436,5,"node_10,node_2,node_3,node_5,node_8"
D051437,5,"node_10,node_2,node_3,node_5,node_8"
D051438,2,"node_4,node_5"
D051445,5,"node_1,node_5,node_6,node_7,node_8"
D051456,2,"node_7,node_8"
D051457,5,"node_1,node_5,node_6,node_7,node_8"
D051472,5,"node_1,node_5,node_6,node_7,node_8"
D051473,2,"node_4,node_5"
D051474,4,"node_10,node_2,node_3,node_5"
D051478,6,"node_1,node_2,node_5,node_6,node_7,node_8"
D051479,2,"node_7,node_9"
D051496,4,"node_1,node_2,node_4,node_5"
D051497,4,"node_1,node_2,node_4,node_5"
D051498,4,"node_1,node_2,node_4,node_5"
D051499,4,"node_1,node_2,node_4,node_5"
D051500,2,"node_4,node_5"
D051516,4,"node_10,node_2,node_3,node_9"
D051517,3,"node_10,node_2,node_5"
D051518,4,"node_3,node_4,node_5,node_8"
D051519,4,"node_3,node_4,node_5,node_8"
D051520,2,"node_1,node_4"
D051521,4,"node_3,node_4,node_5,node_8"
D051522,4,"node_3,node_4,node_5,node_8"
D051523,4,"node_3,node_4,node_5,node_8"
D051524,4,"node_3,node_4,node_5,node_8"
D051525,4,"node_3,node_4,node_5,node_8"
D051526,4,"node_3,node_4,node_5,node_8"
D051527,3,"node_3,node_4,node_7"
D051528,3,"node_1,node_2,node_4"
D051536,2,"node_4,node_5"
D051537,2,"node_4,node_5"
D051538,2,"node_4,node_5"
D051539,2,"node_4,node_5"
D051540,2,"node_4,node_5"
D051541,2,"node_4,node_5"
D051542,2,"node_4,node_5"
D051543,2,"node_4,node_5"
D051544,5,"node_1,node_2,node_4,node_5,node_9"
D051545,3,"node_1,node_2,node_4"
D051546,3,"node_1,node_2,node_4"
D051547,3,"node_1,node_2,node_4"
D051548,3,"node_1,node_2,node_4"
D051549,3,"node_1,node_2,node_4"
D051550,4,"node_1,node_2,node_4,node_5"
D051552,4,"node_1,node_2,node_4,node_5"
D051556,4,"node_2,node_3,node_5,node_9"
D051557,2,"node_4,node_5"
D051558,2,"node_4,node_5"
D051559,2,"node_4,node_5"
D051560,2,"node_4,node_5"
D051561,2,"node_4,node_5"
D051562,4,"node_1,node_2,node_4,node_5"
D051566,2,"node_4,node_5"
D051567,2,"node_4,node_5"
D051571,4,"node_1,node_2,node_4,node_5"
D051572,4,"node_1,node_2,node_4,node_5"
D051573,4,"node_1,node_2,node_4,node_5"
D051574,2,"node_4,node_5"
D051575,4,"node_1,node_2,node_4,node_5"
D051577,2,"node_4,node_5"
D051578,4,"node_1,node_2,node_4,node_5"
D051579,2,"node_4,node_5"
D051580,2,"node_4,node_5"
D051596,2,"node_4,node_5"
D051597,2,"node_4,node_5"
D051598,4,"node_10,node_2,node_5,node_6"
D051599,3,"node_1,node_2,node_4"
D051603,2,"node_4,node_5"
D051604,2,"node_4,node_5"
D051605,2,"node_4,node_5"
D051606,4,"node_1,node_2,node_4,node_5"
D051607,3,"node_1,node_2,node_4"
D051616,4,"node_1,node_2,node_4,node_5"
D051636,4,"node_1,node_2,node_4,node_5"
D051637,2,"node_4,node_5"
D051638,2,"node_4,node_5"
D051639,5,"node_10,node_4,node_5,node_7,node_9"
D051640,2,"node_4,node_5"
D051642,3,"node_3,node_4,node_7"
D051656,2,"node_4,node_5"
D051657,2,"node_4,node_5"
D051658,2,"node_4,node_5"
D051659,2,"node_4,node_5"
D051660,2,"node_4,node_5"
D051662,2,"node_4,node_5"
D051663,2,"node_4,node_5"
D051664,2,"node_4,node_5"
D051665,2,"node_4,node_5"
D051666,2,"node_4,node_5"
D051667,2,"node_4,node_5"
D051668,2,"node_4,node_5"
D051669,2,"node_4,node_5"
D051670,2,"node_4,node_5"
D051672,2,"node_4,node_5"
D051676,2,"node_4,node_5"
D051677,3,"node_3,node_4,node_7"
D051696,2,"node_4,node_5"
D051697,2,"node_4,node_5"
D051698,2,"node_4,node_5"
D051699,2,"node_4,node_5"
D051700,2,"node_4,node_5"
D051701,2,"node_4,node_5"
D051702,2,"node_4,node_5"
D051703,2,"node_4,node_5"
D051704,2,"node_4,node_5"
D051705,2,"node_4,node_5"
D051706,2,"node_4,node_5"
D051716,2,"node_4,node_5"
D051717,2,"node_4,node_5"
D051718,4,"node_1,node_2,node_4,node_5"
D051719,4,"node_1,node_2,node_4,node_5"
D051720,2,"node_4,node_5"
D051721,2,"node_4,node_5"
D051722,6,"node_1,node_2,node_3,node_4,node_5,node_7"
D051736,4,"node_1,node_2,node_4,node_5"
D051738,2,"node_4,node_5"
D051739,2,"node_4,node_5"
D051740,2,"node_4,node_5"
D051741,2,"node_4,node_5"
D051742,2,"node_4,node_5"
D051743,2,"node_4,node_5"
D051744,4,"node_1,node_2,node_4,node_5"
D051745,4,"node_1,node_2,node_4,node_5"
D051746,4,"node_1,node_2,node_4,node_5"
D051747,4,"node_1,node_2,node_4,node_5"
D051756,2,"node_4,node_5"
D051757,2,"node_4,node_5"
D051758,2,"node_4,node_5"
D051759,4,"node_1,node_2,node_4,node_5"
D051760,2,"node_4,node_5"
D051761,2,"node_4,node_5"
D051762,2,"node_4,node_5"
D051763,2,"node_4,node_5"
D051764,2,"node_4,node_5"
D051765,2,"node_4,node_5"
D051766,2,"node_4,node_5"
D051767,2,"node_4,node_5"
D051776,2,"node_4,node_5"
D051777,2,"node_4,node_5"
D051778,2,"node_4,node_5"
D051779,2,"node_4,node_5"
D051780,2,"node_4,node_5"
D051782,2,"node_4,node_5"
D051783,2,"node_4,node_5"
D051784,2,"node_4,node_5"
D051785,2,"node_4,node_5"
D051786,2,"node_4,node_5"
D051787,2,"node_4,node_5"
D051788,2,"node_4,node_5"
D051789,2,"node_4,node_5"
D051790,2,"node_4,node_5"
D051792,2,"node_4,node_5"
D051793,2,"node_4,node_5"
D051794,4,"node_1,node_2,node_4,node_5"
D051795,2,"node_4,node_5"
D051796,2,"node_4,node_5"
D051797,2,"node_4,node_5"
D051798,2,"node_4,node_5"
D051799,2,"node_2,node_3"
D051816,2,"node_4,node_5"
D051817,2,"node_4,node_5"
D051818,4,"node_1,node_2,node_4,node_5"
D051819,2,"node_4,node_5"
D051820,2,"node_4,node_5"
D051821,2,"node_4,node_5"
D051822,2,"node_4,node_5"
D051836,2,"node_4,node_5"
D051837,2,"node_4,node_5"
D051838,2,"node_4,node_5"
D051839,2,"node_4,node_5"
D051840,2,"node_4,node_5"
D051841,2,"node_4,node_5"
D051842,2,"node_4,node_5"
D051843,2,"node_4,node_5"
D051844,2,"node_4,node_5"
D051845,2,"node_4,node_5"
D051846,2,"node_4,node_5"
D051847,2,"node_4,node_5"
D051856,2,"node_4,node_5"
D051857,2,"node_4,node_5"
D051858,2,"node_4,node_5"
D051859,2,"node_4,node_5"
D051860,2,"node_4,node_5"
D051861,4,"node_3,node_4,node_5,node_7"
D051863,2,"node_4,node_5"
D051876,2,"node_4,node_5"
D051877,4,"node_1,node_2,node_4,node_5"
D051879,2,"node_4,node_5"
D051880,2,"node_4,node_5"
D051881,2,"node_4,node_5"
D051883,2,"node_4,node_5"
D051896,2,"node_4,node_5"
D051897,2,"node_4,node_5"
D051898,2,"node_4,node_5"
D051899,2,"node_4,node_5"
D051900,2,"node_4,node_5"
D051901,2,"node_4,node_5"
D051902,2,"node_4,node_5"
D051903,2,"node_4,node_5"
D051904,2,"node_4,node_5"
D051905,2,"node_4,node_5"
D051906,2,"node_4,node_5"
D051907,4,"node_3,node_4,node_5,node_7"
D051916,2,"node_4,node_5"
D051917,4,"node_3,node_4,node_5,node_7"
D051918,5,"node_3,node_4,node_5,node_7,node_8"
D051920,2,"node_4,node_5"
D051921,2,"node_4,node_5"
D051922,2,"node_4,node_5"
D051925,2,"node_4,node_5"
D051926,5,"node_3,node_4,node_5,node_7,node_8"
D051927,5,"node_3,node_4,node_5,node_7,node_8"
D051928,4,"node_3,node_4,node_5,node_7"
D051929,5,"node_3,node_4,node_5,node_7,node_8"
D051930,5,"node_3,node_4,node_5,node_7,node_8"
D051936,3,"node_4,node_5,node_8"
D051937,2,"node_4,node_5"
D051938,2,"node_4,node_5"
D051939,4,"node_4,node_5,node_7,node_8"
D051940,4,"node_3,node_4,node_5,node_8"
D051941,4,"node_1,node_2,node_4,node_5"
D051942,6,"node_1,node_2,node_4,node_5,node_7,node_8"
D051943,2,"node_4,node_5"
D051956,2,"node_4,node_5"
D051957,2,"node_4,node_5"
D051958,2,"node_4,node_5"
D051959,2,"node_4,node_5"
D051960,4,"node_1,node_2,node_4,node_5"
D051964,2,"node_4,node_5"
D051966,4,"node_1,node_2,node_4,node_5"
D051981,3,"node_1,node_2,node_4"
D051996,2,"node_4,node_5"
D051997,4,"node_1,node_2,node_4,node_5"
D052002,2,"node_4,node_5"
D052003,2,"node_4,node_5"
D052004,4,"node_1,node_2,node_4,node_5"
D052005,4,"node_1,node_2,node_4,node_5"
D052006,4,"node_1,node_2,node_4,node_5"
D052016,4,"node_3,node_4,node_6,node_7"
D052018,2,"node_1,node_6"
D052058,2,"node_6,node_7"
D052060,3,"node_10,node_2,node_5"
D052061,3,"node_10,node_2,node_5"
D052065,7,"node_1,node_2,node_3,node_5,node_6,node_8,node_9"
D052066,4,"node_1,node_2,node_4,node_5"
D052067,2,"node_4,node_5"
D052078,2,"node_2,node_8"
D052096,2,"node_4,node_5"
D052097,3,"node_1,node_10,node_8"
D052116,4,"node_3,node_4,node_5,node_7"
D052117,4,"node_4,node_7,node_8,node_9"
D052118,4,"node_3,node_4,node_5,node_7"
D052119,4,"node_3,node_4,node_5,node_7"
D052120,7,"node_10,node_3,node_4,node_5,node_7,node_8,node_9"
D052138,2,"node_6,node_7"
D052139,2,"node_4,node_5"
D052140,4,"node_1,node_2,node_3,node_8"
D052156,5,"node_10,node_2,node_5,node_6,node_7"
D052157,3,"node_2,node_4,node_6"
D052158,2,"node_4,node_5"
D052159,6,"node_10,node_2,node_3,node_5,node_6,node_8"
D052160,4,"node_4,node_7,node_8,node_9"
D052161,4,"node_1,node_2,node_3,node_8"
D052162,4,"node_1,node_2,node_3,node_8"
D052163,4,"node_1,node_2,node_3,node_8"
D052176,5,"node_4,node_5,node_7,node_8,node_9"
D052177,5,"node_10,node_2,node_3,node_5,node_8"
D052178,3,"node_2,node_3,node_8"
D052179,3,"node_4,node_5,node_8"
D052180,3,"node_5,node_8,node_9"
D052181,3,"node_5,node_7,node_8"
D052182,3,"node_5,node_8,node_9"
D052196,3,"node_10,node_2,node_3"
D052197,3,"node_10,node_2,node_3"
D052198,3,"node_10,node_2,node_3"
D052199,3,"node_10,node_2,node_3"
D052200,3,"node_10,node_2,node_3"
D052201,3,"node_10,node_2,node_3"
D052202,4,"node_2,node_3,node_8,node_9"
D052203,3,"node_3,node_4,node_6"
D052216,3,"node_1,node_4,node_6"
D052217,2,"node_4,node_5"
D052218,2,"node_4,node_5"
D052219,2,"node_4,node_5"
D052236,2,"node_4,node_5"
D052239,2,"node_4,node_5"
D052240,4,"node_1,node_2,node_4,node_5"
D052241,2,"node_4,node_5"
D052242,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D052243,6,"node_1,node_3,node_4,node_5,node_6,node_8"
D052244,4,"node_1,node_10,node_2,node_4"
D052245,10,"node_1,node_10,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9"
D052246,3,"node_1,node_10,node_4"
D052247,4,"node_1,node_2,node_4,node_5"
D052248,3,"node_1,node_2,node_4"
D052250,3,"node_1,node_2,node_4"
D052256,4,"node_3,node_5,node_6,node_9"
D052276,3,"node_1,node_2,node_4"
D052279,3,"node_1,node_2,node_4"
D052280,3,"node_10,node_5,node_7"
D052281,4,"node_1,node_2,node_4,node_5"
D052283,3,"node_1,node_2,node_4"
D052284,3,"node_10,node_5,node_7"
D052285,3,"node_10,node_5,node_7"
D052286,3,"node_10,node_5,node_7"
D052287,3,"node_10,node_5,node_7"
D052288,2,"node_10,node_5"
D052336,4,"node_1,node_4,node_5,node_6"
D052416,4,"node_3,node_4,node_5,node_6"
D052436,3,"node_1,node_5,node_6"
D052437,3,"node_1,node_7,node_8"
D052438,3,"node_1,node_7,node_8"
D052439,3,"node_3,node_4,node_7"
D052456,5,"node_3,node_4,node_5,node_7,node_8"
D052476,3,"node_3,node_4,node_7"
D052496,7,"node_2,node_3,node_4,node_5,node_6,node_7,node_8"
D052497,7,"node_2,node_3,node_4,node_5,node_6,node_7,node_8"
D052516,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052517,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052536,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052537,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052556,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052557,4,"node_10,node_2,node_3,node_9"
D052576,3,"node_5,node_8,node_9"
D052577,2,"node_10,node_3"
D052578,2,"node_1,node_4"
D052580,5,"node_3,node_4,node_5,node_7,node_9"
D052581,5,"node_10,node_2,node_3,node_5,node_7"
D052582,3,"node_3,node_5,node_9"
D052583,3,"node_2,node_4,node_8"
D052584,3,"node_1,node_4,node_9"
D052585,3,"node_1,node_4,node_9"
D052586,3,"node_1,node_6,node_9"
D052587,3,"node_2,node_4,node_8"
D052596,3,"node_2,node_4,node_8"
D052597,3,"node_2,node_4,node_8"
D052598,3,"node_2,node_4,node_8"
D052616,2,"node_5,node_6"
D052617,2,"node_5,node_6"
D052636,3,"node_7,node_8,node_9"
D052638,3,"node_4,node_5,node_7"
D052639,4,"node_1,node_10,node_2,node_3"
D052641,4,"node_1,node_10,node_2,node_3"
D052656,3,"node_1,node_2,node_3"
D052657,4,"node_1,node_10,node_2,node_3"
D052658,3,"node_1,node_10,node_2"
D052659,3,"node_1,node_2,node_3"
D052660,3,"node_1,node_2,node_3"
D052661,3,"node_1,node_2,node_3"
D052676,3,"node_1,node_2,node_3"
D052677,4,"node_1,node_10,node_2,node_3"
D052678,3,"node_1,node_2,node_3"
D052679,4,"node_1,node_10,node_2,node_3"
D052680,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052681,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052682,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052683,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052684,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052685,4,"node_1,node_2,node_3,node_8"
D052686,4,"node_1,node_2,node_3,node_8"
D052687,4,"node_1,node_2,node_3,node_8"
D052688,4,"node_1,node_2,node_3,node_8"
D052689,4,"node_1,node_2,node_3,node_8"
D052690,4,"node_1,node_2,node_3,node_8"
D052691,4,"node_1,node_2,node_3,node_8"
D052692,4,"node_1,node_2,node_3,node_8"
D052696,4,"node_1,node_2,node_3,node_8"
D052697,4,"node_1,node_2,node_3,node_8"
D052698,3,"node_1,node_2,node_3"
D052699,3,"node_1,node_2,node_3"
D052700,3,"node_1,node_2,node_3"
D052716,4,"node_1,node_2,node_4,node_8"
D052717,6,"node_1,node_2,node_4,node_7,node_8,node_9"
D052736,4,"node_1,node_2,node_3,node_8"
D052737,3,"node_1,node_2,node_8"
D052756,2,"node_1,node_8"
D052776,3,"node_2,node_3,node_8"
D052798,4,"node_10,node_2,node_3,node_9"
D052801,3,"node_10,node_2,node_3"
D052816,2,"node_1,node_8"
D052817,5,"node_10,node_3,node_4,node_5,node_7"
D052818,5,"node_10,node_4,node_5,node_6,node_7"
D052836,5,"node_10,node_4,node_5,node_6,node_7"
D052837,5,"node_10,node_4,node_5,node_6,node_7"
D052858,6,"node_1,node_10,node_2,node_3,node_5,node_8"
D052859,3,"node_2,node_4,node_8"
D052878,5,"node_10,node_2,node_3,node_5,node_8"
D052879,6,"node_10,node_2,node_3,node_5,node_7,node_8"
D052880,4,"node_10,node_3,node_5,node_9"
D052898,3,"node_1,node_5,node_6"
D052899,2,"node_4,node_5"
D052918,3,"node_4,node_5,node_6"
D052919,6,"node_10,node_3,node_4,node_5,node_7,node_8"
D052938,3,"node_1,node_7,node_8"
D052939,6,"node_1,node_10,node_2,node_5,node_7,node_9"
D052940,6,"node_1,node_10,node_2,node_5,node_7,node_9"
D052958,4,"node_10,node_3,node_4,node_5"
D052978,5,"node_10,node_2,node_5,node_6,node_9"
D052979,4,"node_1,node_10,node_2,node_4"
D052980,4,"node_4,node_7,node_8,node_9"
D052981,3,"node_2,node_3,node_8"
D052982,3,"node_2,node_3,node_8"
D052998,4,"node_4,node_5,node_8,node_9"
D052999,3,"node_4,node_8,node_9"
D053000,2,"node_5,node_6"
D053001,3,"node_1,node_6,node_9"
D053018,5,"node_10,node_2,node_3,node_5,node_8"
D053038,4,"node_6,node_7,node_8,node_9"
D053039,5,"node_10,node_2,node_3,node_5,node_8"
D053040,5,"node_10,node_2,node_3,node_5,node_8"
